fy_year	n_CG	zero_discount_Net_CG_total	cg_inflator	forecast.series
2012-13	531558	9578777968.624847	0.63812100973073	lower
2013-14	638955	10402505803.764576	0.5765159002583543	lower
2014-15	706746	14850636113.519112	0.7440897006688053	lower
2015-16	689231	19463511990.301594	1	lower
2016-17	698060	19863608367.36946	1.0076483240943348	lower
2017-18	387812.6160661569	24170528191.100044	2.207027800156199	lower
2018-19	307125.0282375091	24758905216.199852	2.854695718074004	lower
2019-20	256439.8303192422	25912124185.39547	3.578171327689043	lower
2020-21	220148.02087138616	27865535908.726826	4.482251385033342	lower
2021-22	192394.8978421311	15382634367.246443	2.8312665787645774	lower
2022-23	170291.86293576442	10229782623.651978	2.127238108505457	lower
2023-24	152190.21470849105	6080312310.818062	1.4147599373506228	lower
2024-25	137057.82467829128	2362695808.523205	0.6104464493882913	lower
2025-26	124205.57334976608	-1138371317.8344193	-0.32455361937788435	lower
2026-27	113150.90288544256	-4530980874.124222	-1.4180051267118758	lower
2027-28	103543.24393171955	-7878404442.342293	-2.694387782926017	lower
2028-29	95120.34629007275	-11221563002.835876	-4.1775679752562835	lower
2029-30	87681.2841003202	-14588904438.71775	-5.891954357387213	lower
2030-31	81069.02350300885	-18001348514.531624	-7.863098101950876	lower
2031-32	75158.75232802406	-21475002773.656853	-10.11806027868026	lower
2012-13	531558	9578777968.624847	0.63812100973073	mean
2013-14	638955	10402505803.764576	0.5765159002583543	mean
2014-15	706746	14850636113.519112	0.7440897006688053	mean
2015-16	689231	19463511990.301594	1	mean
2016-17	698060	19863608367.36946	1.0076483240943348	mean
2017-18	698490.2584065227	24170528191.100044	1.2253760372577276	mean
2018-19	698982.6993968593	24758905216.199852	1.2543207489677592	mean
2019-20	699376.9021439541	25912124185.39547	1.3120045076022362	mean
2020-21	699692.4244045679	27865535908.726826	1.410275053789303	mean
2021-22	699944.9447004284	29013038204.5529	1.467820417455525	mean
2022-23	700147.0265531808	30160621474.920624	1.5254382541222833	mean
2023-24	700308.7340420582	31308204745.288353	1.5831141049794955	mean
2024-25	700438.1269237971	32455788015.65608	1.6408390226243041	mean
2025-26	700541.6584424702	33603371286.023804	1.6986053208087502	mean
2026-27	700624.4946755992	34750954556.391525	1.7564064270069095	mean
2027-28	700690.7707146204	35898537826.759254	1.8142367437754674	mean
2028-29	700743.796059902	37046121097.12698	1.8720915212081282	mean
2029-30	700786.2192253707	38193704367.494705	1.9299667415350628	mean
2030-31	700820.1596069875	39341287637.862434	1.9878590160711744	mean
2031-32	700847.3130958657	40488870908.23016	2.0457654941614876	mean
2012-13	531558	9578777968.624847	0.63812100973073	upper
2013-14	638955	10402505803.764576	0.5765159002583543	upper
2014-15	706746	14850636113.519112	0.7440897006688053	upper
2015-16	689231	19463511990.301594	1	upper
2016-17	698060	19863608367.36946	1.0076483240943348	upper
2017-18	1258052.5255670948	24170528191.100044	0.6803477657051633	upper
2018-19	1590807.5511133168	24758905216.199852	0.551134235193558	upper
2019-20	1907379.4060913154	25912124185.39547	0.48107138264961774	upper
2020-21	2223819.622957937	27865535908.726826	0.4437224859769051	upper
2021-22	2546444.480111371	42643442041.85935	0.5930094802620003	upper
2022-23	2878621.7399957054	50091460326.18927	0.616201410062888	upper
2023-24	3222495.7689623907	56536097179.758644	0.6212652534910547	upper
2024-25	3579610.07188104	62548880222.788956	0.6187673842311017	upper
2025-26	3951180.3051811354	68345113889.88203	0.6125255641108369	upper
2026-27	4338230.363361884	74032889986.90727	0.6043043064880989	upper
2027-28	4741666.742529447	79675480095.86081	0.5950278012281169	upper
2028-29	5162322.120011974	85313805197.08984	0.5852181790499289	upper
2029-30	5600982.354390449	90976313173.70715	0.5751852286149403	upper
2030-31	6058403.998086083	96683923790.2565	0.5651186404461456	upper
2031-32	6535326.107197071	102452744590.11719	0.5551366873865129	upper
